Student_ID,Name,Gender,Age,Department,Admission_Year,Semester,Course_Code,Course_Name,Credit_Hours,Attendance_Percentage,Midterm_Marks,Final_Marks,Assignment_Marks,Total_Marks,Grade,GPA,CGPA,Scholarship,Hostel_Resident,Family_Income_Range,Extracurricular_Activities
STU116279,Rupa Hossain,Female,22,Public Health,2023,2,PH101,Epidemiology,3.0,94.3,28.5,46.5,14.4,89.4,A+,4.0,3.93,Yes,Yes,50k-100k,No
STU116280,Riyad Talukder,Male,22,English,2019,5,ENG201,Linguistics,3.0,72.1,21.6,28.3,16.5,66.4,B+,3.25,3.05,No,No,Below 20k,No
STU116281,Farhana Mollah,Female,24,Sociology,2019,6,SOC201,Social Research,2.0,74.6,20.4,29.1,12.8,62.3,B,3.0,2.99,No,Yes,Below 20k,No
STU116282,Sadia Uddin,Female,19,Mathematics,2019,6,MAT101,Calculus,2.0,83.7,21.6,48.2,16.8,86.6,A+,4.0,4.0,Yes,Yes,20k-50k,Yes
STU116283,Sourav Khan,Male,23,Economics,2023,7,ECO401,Development Economics,3.0,65.9,17.6,46.8,11.2,75.6,A,3.75,3.44,No,No,Below 20k,Yes
STU116284,Fahim Sikder,Male,20,Law,2020,5,LAW101,Legal Methods,2.0,76.8,17.3,50.0,19.3,86.6,A+,4.0,4.0,No,No,Below 20k,No
STU116285,Rupa Sikder,Female,22,Pharmacy,2022,6,PHR101,Pharmaceutics,3.0,98.8,10.2,36.4,12.2,58.8,B-,2.75,2.55,No,Yes,Above 100k,No
STU116286,Nusrat Talukder,Female,20,Economics,2022,6,ECO101,Microeconomics,4.0,60.0,14.3,35.5,14.0,63.8,B,3.0,2.7,No,No,Above 100k,Yes
STU116287,Mim Sikder,Female,21,Law,2022,3,LAW301,Criminal Law,3.0,91.5,28.6,41.2,18.7,88.5,A+,4.0,3.99,No,Yes,Below 20k,No
STU116288,Emon Talukder,Male,20,Architecture,2020,3,ARC101,Design Studio I,2.0,92.1,23.3,27.5,19.0,69.8,B+,3.25,2.95,No,Yes,50k-100k,Yes
STU116289,Shakil Uddin,Male,21,Physics,2023,1,PHY101,Mechanics,3.0,88.8,24.7,32.4,12.6,69.7,B+,3.25,3.57,Yes,Yes,20k-50k,No
STU116290,Sakib Uddin,Male,20,Economics,2023,8,ECO101,Microeconomics,3.0,81.7,24.0,35.9,12.3,72.2,A-,3.5,3.04,No,Yes,20k-50k,No
STU116291,Mahin Khan,Male,20,Pharmacy,2021,3,PHR101,Pharmaceutics,2.0,92.6,25.3,20.2,12.3,57.8,B-,2.75,3.03,No,Yes,Below 20k,No
STU116292,Ritu Akter,Female,23,CSE,2022,1,CSE201,Data Structures,2.0,96.6,19.6,30.3,14.2,64.1,B,3.0,3.72,No,No,20k-50k,No
STU116293,Priya Akter,Female,24,CSE,2022,6,CSE101,Intro to Programming,4.0,75.9,22.7,31.4,11.2,65.3,B+,3.25,4.0,No,No,Below 20k,No
STU116294,Rafi Rahman,Male,22,Economics,2024,8,ECO201,Macroeconomics,3.0,79.3,18.3,50.0,12.7,81.0,A+,4.0,4.0,No,Yes,50k-100k,No
STU116295,Karim Sikder,Male,23,Pharmacy,2021,8,PHR301,Medicinal Chemistry,4.0,74.1,26.9,33.2,17.2,77.3,A,3.75,3.79,No,Yes,Below 20k,Yes
STU116296,Sourav Bhuiyan,Male,18,Pharmacy,2023,1,PHR301,Medicinal Chemistry,3.0,83.2,14.1,34.2,20.0,68.3,B+,3.25,3.25,No,No,50k-100k,No
STU116297,Jannat Uddin,Female,19,Law,2023,3,LAW301,Criminal Law,3.0,68.2,15.5,29.9,13.0,58.4,B-,2.75,2.5,Yes,No,20k-50k,Yes
STU116298,Sakib Sarker,Male,23,EEE,2022,4,EEE101,Circuit Analysis,4.0,100.0,20.1,47.7,9.2,77.0,A,3.75,3.86,No,No,Below 20k,Yes
STU116299,Sumaiya Islam,Female,20,Law,2024,1,LAW101,Legal Methods,3.0,73.4,18.0,26.1,17.4,61.5,B,3.0,3.26,No,No,20k-50k,Yes
STU116300,Rasel Mia,Male,24,Sociology,2022,6,SOC301,Urban Sociology,3.0,90.6,18.5,49.1,15.6,83.2,A+,4.0,4.0,No,No,50k-100k,No
STU116301,Rupa Alam,Female,18,EEE,2024,8,EEE201,Electronics,3.0,90.2,26.0,46.7,14.8,87.5,A+,4.0,3.44,No,No,Above 100k,Yes
STU116302,Sabbir Khan,Male,19,Mechanical Engineering,2022,4,ME401,Heat Transfer,3.0,94.7,29.0,34.2,18.6,81.8,A+,4.0,3.61,No,No,Above 100k,No
STU116303,Anik Talukder,Male,22,Public Health,2022,4,PH401,Global Health,2.0,82.0,18.8,39.4,20.0,78.2,A,3.75,3.75,No,Yes,Below 20k,No
STU116304,Lamia Mia,Female,23,Mechanical Engineering,2019,1,ME101,Thermodynamics,3.0,100.0,29.2,26.3,12.6,68.1,B+,3.25,2.87,No,Yes,50k-100k,No
STU116305,Ritu Islam,Female,18,Economics,2023,3,ECO401,Development Economics,2.0,87.0,26.4,38.4,8.3,73.1,A-,3.5,3.52,No,Yes,Below 20k,No
STU116306,Arif Alam,Male,21,Civil Engineering,2023,3,CE101,Surveying,3.0,100.0,18.0,28.1,9.5,55.6,B-,2.75,2.54,No,No,Below 20k,No
STU116307,Riyad Ahmed,Male,22,BBA,2020,5,BBA101,Principles of Management,4.0,96.6,15.4,29.5,17.1,62.0,B,3.0,3.27,No,No,20k-50k,Yes
STU116308,Imran Hossain,Male,25,Economics,2024,5,ECO301,Econometrics,3.0,66.2,27.2,38.1,13.9,79.2,A,3.75,3.36,No,No,20k-50k,Yes
STU116309,Rahim Mia,Male,21,Economics,2022,3,ECO401,Development Economics,4.0,73.1,26.8,22.9,13.5,63.2,B,3.0,3.3,Yes,No,20k-50k,Yes
STU116310,Rupa Akter,Female,18,Architecture,2020,2,ARC301,Urban Planning,4.0,81.8,14.9,21.3,18.7,54.9,C+,2.5,2.99,No,Yes,50k-100k,No
STU116311,Anika Hossain,Female,22,Sociology,2023,6,SOC201,Social Research,3.0,87.4,14.5,12.7,13.4,40.6,D,2.0,2.24,No,No,Above 100k,No
STU116312,Sakib Talukder,Male,22,Mechanical Engineering,2024,2,ME201,Fluid Mechanics,3.0,64.0,9.6,24.4,20.0,54.0,C+,2.5,2.53,No,Yes,20k-50k,Yes
STU116313,Emon Talukder,Male,21,Architecture,2023,2,ARC401,Landscape Architecture,3.0,79.1,9.3,19.7,16.7,45.7,C,2.25,2.03,No,No,Above 100k,Yes
STU116314,Rahim Rahman,Male,23,Mechanical Engineering,2024,3,ME201,Fluid Mechanics,3.0,90.4,23.1,36.7,9.6,69.4,B+,3.25,3.5,No,No,Below 20k,Yes
STU116315,Sourav Sikder,Male,24,Mathematics,2023,7,MAT301,Differential Equations,3.0,81.3,11.5,14.1,13.3,38.9,F,0.0,0.27,No,No,50k-100k,No
STU116316,Nayeem Rahman,Male,23,CSE,2019,1,CSE301,Database Systems,4.0,72.3,14.3,37.5,12.6,64.4,B,3.0,2.88,No,No,Below 20k,Yes
STU116317,Farhana Mia,Female,22,Economics,2023,8,ECO101,Microeconomics,2.0,79.5,24.1,25.6,12.2,61.9,B,3.0,3.47,No,Yes,20k-50k,No
STU116318,Sourav Hossain,Male,19,Civil Engineering,2019,2,CE401,Transportation Engineering,3.0,73.4,30.0,28.7,20.0,78.7,A,3.75,3.64,No,Yes,50k-100k,No
STU116319,Priya Khan,Female,18,Architecture,2020,4,ARC201,Design Studio II,3.0,89.7,14.1,37.7,15.3,67.1,B+,3.25,3.05,No,No,20k-50k,Yes
STU116320,Fatema Sikder,Female,22,Mathematics,2020,6,MAT401,Statistics,3.0,76.5,26.7,30.9,16.9,74.5,A-,3.5,3.38,No,No,50k-100k,Yes
STU116321,Nusrat Hossain,Female,24,Economics,2021,2,ECO301,Econometrics,3.0,100.0,21.3,41.7,15.2,78.2,A,3.75,3.74,No,No,Above 100k,No
STU116322,Lamia Islam,Female,25,Pharmacy,2023,6,PHR401,Clinical Pharmacy,3.0,95.8,30.0,34.6,13.4,78.0,A,3.75,3.8,No,No,Above 100k,No
STU116323,Rupa Ahmed,Female,25,Law,2024,1,LAW301,Criminal Law,3.0,76.3,26.1,30.3,15.7,72.1,A-,3.5,3.66,No,No,Above 100k,No
STU116324,Sathi Sikder,Female,20,BBA,2021,7,BBA401,HRM,2.0,84.3,26.2,38.7,15.9,80.8,A+,4.0,3.77,No,Yes,20k-50k,Yes
STU116325,Fahim Mollah,Male,20,Law,2023,3,LAW301,Criminal Law,2.0,84.4,25.2,43.7,14.6,83.5,A+,4.0,3.81,No,Yes,20k-50k,Yes
STU116326,Sakib Mia,Male,25,Physics,2022,2,PHY201,Electromagnetism,2.0,69.3,9.2,40.9,12.0,62.1,B,3.0,2.55,No,No,Below 20k,No
STU116327,Riyad Akter,Male,24,Architecture,2022,7,ARC301,Urban Planning,4.0,85.0,19.0,43.2,13.4,75.6,A,3.75,3.68,No,No,50k-100k,Yes
STU116328,Fatema Mollah,Female,25,Public Health,2021,7,PH401,Global Health,3.0,80.5,23.0,25.8,13.2,62.0,B,3.0,3.19,No,Yes,20k-50k,No
STU116329,Popy Talukder,Female,18,Civil Engineering,2023,6,CE401,Transportation Engineering,4.0,80.2,22.2,40.7,10.9,73.8,A-,3.5,3.01,No,Yes,Above 100k,Yes
STU116330,Arif Sarker,Male,24,Architecture,2023,1,ARC101,Design Studio I,3.0,83.4,17.0,11.0,13.8,41.8,D,2.0,1.66,No,No,20k-50k,No
STU116331,Ritu Sikder,Female,19,BBA,2020,8,BBA301,Finance,3.0,100.0,22.0,29.6,8.5,60.1,B,3.0,3.18,No,Yes,20k-50k,No
STU116332,Moushumi Mia,Female,22,Mathematics,2021,4,MAT301,Differential Equations,3.0,80.0,30.0,23.3,16.5,69.8,B+,3.25,2.93,No,No,20k-50k,No
STU116333,Jannat Chowdhury,Female,21,Mechanical Engineering,2021,6,ME301,Machine Design,3.0,59.2,19.8,43.3,12.6,75.7,A,3.75,3.56,No,No,Above 100k,Yes
STU116334,Jannat Alam,Female,18,Pharmacy,2021,3,PHR301,Medicinal Chemistry,3.0,81.6,23.7,35.7,12.9,72.3,A-,3.5,3.06,No,Yes,20k-50k,Yes
STU116335,Rupa Alam,Female,20,Pharmacy,2023,7,PHR301,Medicinal Chemistry,3.0,76.5,26.0,30.1,15.8,71.9,A-,3.5,3.58,No,No,20k-50k,No
STU116336,Emon Uddin,Male,21,Sociology,2024,2,SOC201,Social Research,2.0,82.9,29.5,35.9,9.4,74.8,A-,3.5,3.54,No,No,50k-100k,Yes
STU116337,Shakil Bhuiyan,Male,21,BBA,2021,1,BBA301,Finance,3.0,73.2,5.5,43.2,11.4,60.1,B,3.0,2.68,Yes,No,Below 20k,No
STU116338,Zubayer Akter,Male,20,English,2024,4,ENG101,English Literature,3.0,90.7,24.6,44.4,17.9,86.9,A+,4.0,3.78,Yes,No,20k-50k,No
STU116339,Riyad Ahmed,Male,23,CSE,2021,6,CSE101,Intro to Programming,2.0,76.5,24.5,12.7,20.0,57.2,B-,2.75,2.99,No,No,50k-100k,No
STU116340,Rahim Chowdhury,Male,25,Law,2021,8,LAW101,Legal Methods,3.0,95.9,24.3,35.0,17.3,76.6,A,3.75,3.71,No,Yes,20k-50k,No
STU116341,Shanta Khan,Female,24,Civil Engineering,2022,3,CE301,Geotechnical Engineering,3.0,91.0,28.6,40.0,20.0,88.6,A+,4.0,3.48,No,No,Below 20k,Yes
STU116342,Ayesha Rahman,Female,22,Civil Engineering,2020,7,CE201,Structural Analysis,4.0,75.0,25.1,25.1,10.5,60.7,B,3.0,2.67,No,No,50k-100k,No
STU116343,Jannat Mia,Female,19,Civil Engineering,2023,5,CE101,Surveying,3.0,78.0,16.5,37.3,19.2,73.0,A-,3.5,2.85,No,No,20k-50k,Yes
STU116344,Sourav Mollah,Male,19,Journalism,2022,4,JOU201,Media Ethics,4.0,96.9,15.9,33.6,15.2,64.7,B,3.0,2.59,No,No,Below 20k,Yes
STU116345,Sabbir Talukder,Male,20,Economics,2024,5,ECO301,Econometrics,3.0,99.1,17.2,50.0,10.8,78.0,A,3.75,3.72,Yes,Yes,Below 20k,No
STU116346,Hasan Sarker,Male,20,CSE,2019,1,CSE201,Data Structures,2.0,86.4,23.5,38.0,13.1,74.6,A-,3.5,3.4,No,No,50k-100k,Yes
STU116347,Fahim Khan,Male,21,Pharmacy,2022,2,PHR301,Medicinal Chemistry,2.0,67.7,30.0,38.9,13.9,82.8,A+,4.0,4.0,No,Yes,20k-50k,No
STU116348,Priya Rahman,Female,18,Civil Engineering,2024,6,CE301,Geotechnical Engineering,3.0,86.8,18.8,39.5,8.0,66.3,B+,3.25,3.41,Yes,No,Below 20k,No
STU116349,Karim Uddin,Male,25,Mechanical Engineering,2021,4,ME201,Fluid Mechanics,1.0,81.8,14.1,30.3,16.0,60.4,B,3.0,3.09,No,No,50k-100k,No
STU116350,Hasan Mia,Male,24,Mathematics,2024,4,MAT101,Calculus,3.0,86.3,24.7,30.0,13.2,67.9,B+,3.25,3.03,No,Yes,20k-50k,Yes
STU116351,Anika Mia,Female,20,Sociology,2022,6,SOC301,Urban Sociology,3.0,77.3,15.9,45.0,16.3,77.2,A,3.75,3.73,No,No,50k-100k,No
STU116352,Mahin Mia,Male,23,Pharmacy,2022,4,PHR401,Clinical Pharmacy,3.0,100.0,18.2,29.3,8.2,55.7,B-,2.75,2.81,Yes,Yes,20k-50k,Yes
STU116353,Popy Rahman,Female,22,Mechanical Engineering,2021,6,ME401,Heat Transfer,4.0,71.2,25.3,41.5,12.9,79.7,A,3.75,3.6,No,No,50k-100k,Yes
STU116354,Arif Mollah,Male,18,Law,2019,8,LAW201,Constitutional Law,3.0,92.1,10.6,35.8,18.6,65.0,B+,3.25,3.18,No,Yes,50k-100k,No
STU116355,Nishat Alam,Female,25,Economics,2024,8,ECO401,Development Economics,4.0,88.7,30.0,38.0,20.0,88.0,A+,4.0,3.68,No,No,20k-50k,No
STU116356,Nayeem Alam,Male,23,EEE,2022,4,EEE201,Electronics,4.0,76.6,30.0,27.2,18.6,75.8,A,3.75,3.95,No,Yes,50k-100k,Yes
STU116357,Rima Alam,Female,22,Physics,2019,1,PHY301,Quantum Physics,3.0,74.9,30.0,50.0,19.9,99.9,A+,4.0,4.0,Yes,No,20k-50k,No
STU116358,Nayeem Bhuiyan,Male,24,Mechanical Engineering,2021,7,ME401,Heat Transfer,4.0,97.5,17.3,29.5,16.9,63.7,B,3.0,2.98,No,Yes,Below 20k,Yes
STU116359,Priya Khan,Female,25,CSE,2022,3,CSE401,Machine Learning,1.0,81.3,14.7,34.8,11.3,60.8,B,3.0,2.75,No,No,50k-100k,No
STU116360,Imran Rahman,Male,24,Pharmacy,2019,7,PHR201,Pharmacology,3.0,93.5,17.7,18.4,17.0,53.1,C+,2.5,2.69,No,No,50k-100k,No
STU116361,Anik Mia,Male,19,English,2024,6,ENG301,Poetry,3.0,90.2,26.0,41.9,16.7,84.6,A+,4.0,3.69,No,Yes,20k-50k,No
STU116362,Tania Hossain,Female,25,Physics,2024,8,PHY401,Thermal Physics,1.0,82.8,21.5,45.8,9.9,77.2,A,3.75,3.09,No,Yes,Above 100k,Yes
STU116363,Hasan Mollah,Male,24,Mechanical Engineering,2024,5,ME101,Thermodynamics,3.0,90.4,26.8,32.6,15.3,74.7,A-,3.5,3.8,Yes,Yes,50k-100k,Yes
STU116364,Mahin Alam,Male,24,Law,2020,1,LAW101,Legal Methods,3.0,66.7,16.6,42.3,7.3,66.2,B+,3.25,3.3,No,Yes,Below 20k,Yes
STU116365,Riyad Rahman,Male,21,CSE,2023,4,CSE101,Intro to Programming,2.0,74.5,28.0,34.8,9.8,72.6,A-,3.5,3.6,No,No,50k-100k,No
STU116366,Shanta Rahman,Female,18,Mechanical Engineering,2020,5,ME401,Heat Transfer,3.0,93.1,14.7,43.5,13.4,71.6,A-,3.5,3.35,No,Yes,20k-50k,No
STU116367,Fahim Akter,Male,20,Physics,2024,1,PHY301,Quantum Physics,1.0,68.0,23.4,31.1,15.4,69.9,B+,3.25,3.64,No,No,20k-50k,Yes
STU116368,Hasan Sarker,Male,18,Public Health,2020,1,PH301,Health Policy,3.0,85.5,25.7,33.5,12.7,71.9,A-,3.5,3.62,No,Yes,20k-50k,No
STU116369,Rahim Hossain,Male,24,Mathematics,2022,2,MAT201,Linear Algebra,3.0,82.1,21.8,42.4,12.7,76.9,A,3.75,4.0,No,No,Above 100k,Yes
STU116370,Tania Rahman,Female,25,Sociology,2023,2,SOC101,Intro to Sociology,2.0,100.0,21.5,46.8,18.9,87.2,A+,4.0,4.0,No,No,20k-50k,Yes
STU116371,Farhana Chowdhury,Female,22,BBA,2024,4,BBA401,HRM,1.0,76.9,12.6,37.0,20.0,69.6,B+,3.25,3.62,No,No,20k-50k,Yes
STU116372,Emon Islam,Male,22,Physics,2022,3,PHY401,Thermal Physics,4.0,70.3,21.5,16.8,13.7,52.0,C+,2.5,2.6,No,Yes,Above 100k,No
STU116373,Sakib Mia,Male,21,Physics,2021,7,PHY201,Electromagnetism,3.0,86.5,25.7,29.8,12.8,68.3,B+,3.25,3.02,No,No,20k-50k,No
STU116374,Tanvir Akter,Male,25,Civil Engineering,2023,7,CE401,Transportation Engineering,3.0,92.1,16.3,28.5,8.3,53.1,C+,2.5,2.59,No,No,50k-100k,No
STU116375,Rahim Ahmed,Male,18,Physics,2023,3,PHY201,Electromagnetism,3.0,93.5,18.2,44.9,14.1,77.2,A,3.75,3.73,No,Yes,20k-50k,No
STU116376,Fahim Ahmed,Male,21,Public Health,2020,4,PH401,Global Health,3.0,62.1,18.9,39.9,19.6,78.4,A,3.75,3.72,No,Yes,Below 20k,No
STU116377,Shakil Sarker,Male,23,Physics,2024,3,PHY401,Thermal Physics,3.0,100.0,20.3,25.1,10.9,56.3,B-,2.75,3.25,Yes,No,20k-50k,Yes
STU116378,Rakib Mollah,Male,20,Journalism,2022,8,JOU301,Broadcast Journalism,2.0,67.1,16.4,47.9,16.2,80.5,A+,4.0,3.44,No,No,Above 100k,No
STU116379,Jannat Rahman,Female,22,Architecture,2023,7,ARC201,Design Studio II,3.0,84.8,20.7,39.8,15.3,75.8,A,3.75,3.21,No,No,20k-50k,No
STU116380,Nayeem Alam,Male,18,CSE,2019,3,CSE301,Database Systems,1.0,82.9,12.3,32.2,17.9,62.4,B,3.0,2.68,No,Yes,Below 20k,No
STU116381,Mim Mollah,Female,22,Mechanical Engineering,2023,6,ME101,Thermodynamics,4.0,62.5,16.0,28.9,18.0,62.9,B,3.0,3.22,Yes,No,Below 20k,No
STU116382,Rafi Bhuiyan,Male,21,EEE,2021,3,EEE201,Electronics,2.0,83.8,28.1,32.7,13.4,74.2,A-,3.5,3.17,No,No,50k-100k,No
STU116383,Riyad Mollah,Male,18,Mechanical Engineering,2024,2,ME401,Heat Transfer,2.0,88.5,20.4,26.5,11.3,58.2,B-,2.75,2.94,No,No,20k-50k,Yes
STU116384,Fatema Uddin,Female,24,Architecture,2023,4,ARC101,Design Studio I,3.0,68.2,18.4,21.3,19.0,58.7,B-,2.75,2.69,No,Yes,50k-100k,Yes
STU116385,Nayeem Uddin,Male,19,CSE,2024,2,CSE201,Data Structures,4.0,90.4,21.0,26.4,20.0,67.4,B+,3.25,3.24,Yes,No,20k-50k,Yes
STU116386,Mahin Bhuiyan,Male,18,Public Health,2020,2,PH201,Biostatistics,3.0,78.7,15.1,30.6,16.5,62.2,B,3.0,2.59,No,No,Above 100k,No
STU116387,Ayesha Talukder,Female,23,Law,2020,3,LAW201,Constitutional Law,4.0,61.7,18.1,27.7,10.0,55.8,B-,2.75,2.91,Yes,Yes,Below 20k,Yes
STU116388,Rasel Hossain,Male,23,Economics,2021,3,ECO401,Development Economics,4.0,76.9,30.0,38.1,20.0,88.1,A+,4.0,3.72,No,Yes,Below 20k,Yes
STU116389,Zubayer Sikder,Male,20,Public Health,2020,5,PH201,Biostatistics,3.0,100.0,13.5,35.6,8.5,57.6,B-,2.75,2.57,No,Yes,20k-50k,Yes
STU116390,Sabbir Bhuiyan,Male,20,Physics,2021,6,PHY101,Mechanics,4.0,69.5,6.8,22.4,6.1,35.3,F,0.0,0.0,Yes,No,20k-50k,No
STU116391,Tanvir Uddin,Male,25,Mechanical Engineering,2024,3,ME401,Heat Transfer,3.0,83.5,24.0,28.9,18.2,71.1,A-,3.5,3.77,No,No,50k-100k,No
STU116392,Priya Uddin,Female,24,EEE,2020,6,EEE201,Electronics,3.0,65.4,19.8,30.1,10.6,60.5,B,3.0,2.72,No,No,20k-50k,Yes
STU116393,Shakil Sarker,Male,24,Architecture,2020,6,ARC401,Landscape Architecture,2.0,100.0,11.3,42.2,9.5,63.0,B,3.0,3.34,No,No,50k-100k,No
STU116394,Rasel Uddin,Male,19,EEE,2022,8,EEE201,Electronics,4.0,76.7,22.9,29.6,11.7,64.2,B,3.0,2.5,No,No,50k-100k,No
STU116395,Zubayer Hossain,Male,18,Law,2022,8,LAW201,Constitutional Law,3.0,86.3,16.2,41.5,16.3,74.0,A-,3.5,3.68,No,No,Above 100k,Yes
STU116396,Imran Rahman,Male,23,Architecture,2022,3,ARC301,Urban Planning,3.0,70.0,24.5,30.6,11.9,67.0,B+,3.25,3.06,No,Yes,20k-50k,No
STU116397,Ritu Mollah,Female,19,Public Health,2020,7,PH401,Global Health,1.0,76.0,17.8,31.5,11.7,61.0,B,3.0,3.12,No,No,Above 100k,Yes
STU116398,Mahin Rahman,Male,19,Public Health,2020,8,PH201,Biostatistics,4.0,96.8,26.4,24.4,10.3,61.1,B,3.0,3.02,No,Yes,Below 20k,No
STU116399,Fatema Mia,Female,22,Mathematics,2022,1,MAT201,Linear Algebra,3.0,88.1,14.6,25.2,12.5,52.3,C+,2.5,2.33,No,Yes,Below 20k,No
STU116400,Jannat Akter,Female,22,Sociology,2022,5,SOC101,Intro to Sociology,2.0,67.2,28.0,34.6,18.7,81.3,A+,4.0,3.68,No,No,Below 20k,No
STU116401,Lamia Ahmed,Female,21,BBA,2023,1,BBA401,HRM,4.0,79.6,18.0,24.1,15.9,58.0,B-,2.75,2.68,No,Yes,20k-50k,Yes
STU116402,Shakil Bhuiyan,Male,18,Journalism,2022,1,JOU401,Digital Media,4.0,61.2,17.4,25.5,14.9,57.8,B-,2.75,2.79,No,No,Below 20k,No
STU116403,Zubayer Ahmed,Male,19,English,2019,1,ENG201,Linguistics,3.0,95.8,21.1,28.9,15.4,65.4,B+,3.25,3.37,No,Yes,20k-50k,No
STU116404,Mim Khan,Female,22,Sociology,2021,7,SOC301,Urban Sociology,3.0,81.2,12.2,13.2,16.2,41.6,D,2.0,1.68,No,No,Above 100k,No
STU116405,Priya Alam,Female,25,Architecture,2024,4,ARC301,Urban Planning,3.0,74.4,12.5,31.8,20.0,64.3,B,3.0,2.6,No,No,Below 20k,No
STU116406,Rafi Mollah,Male,25,EEE,2021,7,EEE301,Signals and Systems,4.0,73.0,29.8,35.8,12.4,78.0,A,3.75,3.3,No,No,50k-100k,Yes
STU116407,Sakib Rahman,Male,19,English,2023,2,ENG201,Linguistics,3.0,90.6,25.2,27.5,18.7,71.4,A-,3.5,4.0,No,Yes,Below 20k,Yes
STU116408,Rahim Sikder,Male,18,EEE,2022,5,EEE201,Electronics,1.0,70.9,25.7,30.3,18.0,74.0,A-,3.5,3.39,No,Yes,50k-100k,Yes
STU116409,Rupa Chowdhury,Female,20,Architecture,2021,6,ARC401,Landscape Architecture,2.0,77.9,16.0,34.2,10.7,60.9,B,3.0,3.27,Yes,No,Above 100k,No
STU116410,Imran Chowdhury,Male,24,Economics,2023,8,ECO301,Econometrics,3.0,97.5,22.8,31.9,20.0,74.7,A-,3.5,3.62,Yes,No,50k-100k,No
STU116411,Tania Sikder,Female,20,Mathematics,2021,6,MAT201,Linear Algebra,4.0,85.7,9.6,45.9,20.0,75.5,A,3.75,4.0,No,Yes,20k-50k,Yes
STU116412,Tania Sikder,Female,25,Public Health,2024,5,PH401,Global Health,3.0,86.4,18.9,31.0,13.9,63.8,B,3.0,3.06,No,No,50k-100k,No
STU116413,Farhana Mia,Female,24,Journalism,2023,4,JOU401,Digital Media,3.0,79.5,28.5,50.0,13.7,92.2,A+,4.0,3.98,No,No,Below 20k,No
STU116414,Priya Alam,Female,19,Pharmacy,2021,3,PHR101,Pharmaceutics,3.0,65.1,12.8,40.0,19.0,71.8,A-,3.5,3.32,No,No,Below 20k,No
STU116415,Imran Mia,Male,21,Pharmacy,2022,1,PHR401,Clinical Pharmacy,4.0,86.6,27.8,25.6,11.5,64.9,B,3.0,3.15,No,No,Above 100k,No
STU116416,Ritu Chowdhury,Female,23,Architecture,2024,2,ARC101,Design Studio I,2.0,73.2,15.8,50.0,12.7,78.5,A,3.75,3.48,No,Yes,50k-100k,No
STU116417,Tania Chowdhury,Female,19,English,2021,8,ENG201,Linguistics,4.0,84.7,20.9,48.4,14.0,83.3,A+,4.0,3.89,Yes,No,Below 20k,No
STU116418,Jannat Uddin,Female,18,English,2023,4,ENG201,Linguistics,4.0,90.3,28.9,37.9,11.5,78.3,A,3.75,3.77,No,No,20k-50k,Yes
STU116419,Nayeem Chowdhury,Male,19,Physics,2023,2,PHY201,Electromagnetism,3.0,89.8,14.3,32.3,9.5,56.1,B-,2.75,2.6,No,Yes,20k-50k,Yes
STU116420,Jannat Chowdhury,Female,23,Mechanical Engineering,2023,1,ME101,Thermodynamics,1.0,68.4,16.3,35.5,10.7,62.5,B,3.0,3.04,No,Yes,Below 20k,No
STU116421,Rafi Sarker,Male,21,Economics,2023,1,ECO201,Macroeconomics,3.0,74.2,22.0,31.5,17.0,70.5,A-,3.5,4.0,No,Yes,Below 20k,Yes
STU116422,Tanvir Sikder,Male,21,Mechanical Engineering,2022,8,ME101,Thermodynamics,3.0,60.3,19.2,22.8,14.9,56.9,B-,2.75,2.9,No,No,Above 100k,Yes
STU116423,Sadia Bhuiyan,Female,18,CSE,2023,7,CSE401,Machine Learning,3.0,82.3,19.2,43.9,10.6,73.7,A-,3.5,3.26,Yes,No,Above 100k,No
STU116424,Sabbir Alam,Male,19,Mathematics,2021,1,MAT201,Linear Algebra,3.0,89.8,27.0,29.7,11.0,67.7,B+,3.25,3.09,No,No,Below 20k,Yes
STU116425,Ayesha Rahman,Female,20,BBA,2023,4,BBA201,Marketing,3.0,80.8,17.4,30.7,18.4,66.5,B+,3.25,3.56,No,Yes,50k-100k,No
STU116426,Shakil Bhuiyan,Male,21,English,2022,1,ENG101,English Literature,3.0,73.3,14.4,29.0,19.0,62.4,B,3.0,3.09,No,No,20k-50k,No
STU116427,Nusrat Chowdhury,Female,21,CSE,2019,8,CSE201,Data Structures,1.0,81.6,24.5,37.4,12.1,74.0,A-,3.5,3.5,No,Yes,Above 100k,Yes
STU116428,Emon Hossain,Male,24,BBA,2023,4,BBA401,HRM,3.0,100.0,12.7,34.8,16.8,64.3,B,3.0,2.59,No,Yes,Below 20k,No
STU116429,Anika Islam,Female,22,Sociology,2020,8,SOC201,Social Research,4.0,89.9,30.0,45.4,15.9,91.3,A+,4.0,3.65,No,Yes,Above 100k,No
STU116430,Sourav Talukder,Male,23,English,2020,2,ENG301,Poetry,3.0,74.0,30.0,32.1,8.9,71.0,A-,3.5,4.0,No,Yes,50k-100k,Yes
STU116431,Ayesha Sarker,Female,25,Mathematics,2022,7,MAT301,Differential Equations,4.0,93.9,9.3,30.0,17.9,57.2,B-,2.75,2.58,No,No,Below 20k,Yes
STU116432,Farhana Khan,Female,23,Architecture,2023,3,ARC101,Design Studio I,4.0,80.8,19.9,50.0,13.4,83.3,A+,4.0,4.0,Yes,Yes,50k-100k,No
